data,ano_mes,estado,setor,vendas,selic,dolar,ipca,desemprego,rendimento,gini_coeficiente,icc,variacao_vendas,ano,mes,tipo_consumo
2022-02-01,2022-02,Goiás,Outros artigos de uso pessoal e doméstico,8259040,0.040168,5.196578947368421,1.01,11.2,,455,88.17505022099974,-0.13381574706745247,2022,2,Discricionario
2022-03-01,2022-03,Goiás,Outros artigos de uso pessoal e doméstico,9079243,0.043739,4.968381818181818,1.62,11.1,,455,91.44312177862268,0.0993097260698581,2022,3,Discricionario
2022-04-01,2022-04,Goiás,Outros artigos de uso pessoal e doméstico,10023547,0.043739,4.758015789473684,1.06,10.5,,455,115.32343345799536,0.10400690894604314,2022,4,Discricionario
2022-05-01,2022-05,Goiás,Outros artigos de uso pessoal e doméstico,10376135,0.047279,4.95505,0.47,9.8,,455,105.41532821522019,0.03517597114075488,2022,5,Discricionario
2022-06-01,2022-06,Goiás,Outros artigos de uso pessoal e doméstico,9106853,0.049037,5.049209523809524,0.67,9.3,,455,81.5740011060534,-0.12232705145027511,2022,6,Discricionario
2022-07-01,2022-07,Goiás,Outros artigos de uso pessoal e doméstico,9600198,0.049037,5.368071428571429,-0.68,9.1,,455,94.67778527015278,0.05417293987286276,2022,7,Discricionario
2022-08-01,2022-08,Goiás,Outros artigos de uso pessoal e doméstico,9592421,0.050788,5.143286956521739,-0.36,8.9,,455,93.53963214170348,-0.0008100874586128848,2022,8,Discricionario
2022-09-01,2022-09,Goiás,Outros artigos de uso pessoal e doméstico,8970356,0.050788,5.236957142857143,-0.29,8.7,,455,99.07439046588429,-0.06484963493574769,2022,9,Discricionario
2022-10-01,2022-10,Goiás,Outros artigos de uso pessoal e doméstico,10073398,0.050788,5.2503,0.59,8.3,,455,84.53068270408292,0.1229652424050951,2022,10,Discricionario
2022-11-01,2022-11,Goiás,Outros artigos de uso pessoal e doméstico,11974461,0.050788,5.274649999999999,0.41,8.1,,455,85.23304654369386,0.1887211246890077,2022,11,Discricionario
2022-12-01,2022-12,Goiás,Outros artigos de uso pessoal e doméstico,13409381,0.050788,5.242431818181818,0.62,7.9,,455,119.48071610743798,0.11983169847895447,2022,12,Discricionario
2023-01-01,2023-01,Goiás,Outros artigos de uso pessoal e doméstico,9729111,0.050788,5.200681818181819,0.53,8.4,,472,117.3971967527589,-0.2744548760304446,2023,1,Discricionario
2023-02-01,2023-02,Goiás,Outros artigos de uso pessoal e doméstico,7567730,0.050788,5.171688888888889,0.84,8.6,,472,117.72270673601847,-0.22215606338544192,2023,2,Discricionario
2023-03-01,2023-03,Goiás,Outros artigos de uso pessoal e doméstico,9231076,0.050788,5.211460869565218,0.71,8.8,,472,87.30758430953018,0.2197945751235839,2023,3,Discricionario
2023-04-01,2023-04,Goiás,Outros artigos de uso pessoal e doméstico,7748318,0.050788,5.019733333333333,0.61,8.5,,472,102.51329936280949,-0.16062677850339435,2023,4,Discricionario
2023-05-01,2023-05,Goiás,Outros artigos de uso pessoal e doméstico,8256668,0.050788,4.9828363636363635,0.23,8.3,,472,94.53048615140843,0.06560778739334139,2023,5,Discricionario
2023-06-01,2023-06,Goiás,Outros artigos de uso pessoal e doméstico,8520472,0.050788,4.851566666666667,-0.08,8.0,,472,114.89202471108464,0.0319504187403441,2023,6,Discricionario
2023-07-01,2023-07,Goiás,Outros artigos de uso pessoal e doméstico,9266152,0.050788,4.800833333333333,0.12,7.9,,472,91.23379913702544,0.0875162784409127,2023,7,Discricionario
2023-08-01,2023-08,Goiás,Outros artigos de uso pessoal e doméstico,9369723,0.049037,4.903543478260869,0.23,7.8,,472,80.1631807945261,0.011177347403755089,2023,8,Discricionario
2023-09-01,2023-09,Goiás,Outros artigos de uso pessoal e doméstico,9955337,0.049037,4.93699,0.26,7.7,,472,116.76114959499088,0.06250067371255263,2023,9,Discricionario
2023-10-01,2023-10,Goiás,Outros artigos de uso pessoal e doméstico,10935157,0.047279,5.064842857142857,0.24,7.6,,472,119.39484989439093,0.09842158030411219,2023,10,Discricionario
2023-11-01,2023-11,Goiás,Outros artigos de uso pessoal e doméstico,11541835,0.045513,4.89834,0.28,7.5,,472,85.65284633349768,0.05547958753587179,2023,11,Discricionario
2023-12-01,2023-12,Goiás,Outros artigos de uso pessoal e doméstico,14061684,0.043739,4.897245,0.56,7.4,,472,81.54177382840585,0.21832308294131741,2023,12,Discricionario
2024-01-01,2024-01,Goiás,Outros artigos de uso pessoal e doméstico,10283721,0.043739,4.9143954545454545,0.42,7.6,,462,111.27232730072699,-0.26867073673395026,2024,1,Discricionario
2024-02-01,2024-02,Goiás,Outros artigos de uso pessoal e doméstico,8977431,0.041957,4.964389473684211,0.83,7.8,,462,112.48126307535246,-0.1270250330595316,2024,2,Discricionario
2024-03-01,2024-03,Goiás,Outros artigos de uso pessoal e doméstico,10250261,0.041957,4.980135,0.16,7.9,,462,103.85089887098985,0.1417810952821581,2024,3,Discricionario
2024-04-01,2024-04,Goiás,Outros artigos de uso pessoal e doméstico,8492369,0.040168,5.129095454545455,0.38,7.5,,462,104.4792805186135,-0.17149729162993999,2024,4,Discricionario
2024-05-01,2024-05,Goiás,Outros artigos de uso pessoal e doméstico,9654183,0.03927,5.133047619047619,0.46,7.1,,462,84.4138614179775,0.1368068203348205,2024,5,Discricionario
2024-06-01,2024-06,Goiás,Outros artigos de uso pessoal e doméstico,8914606,0.03927,5.388975,0.21,6.9,,462,119.58580745933523,-0.07660689672031284,2024,6,Discricionario
2024-07-01,2024-07,Goiás,Outros artigos de uso pessoal e doméstico,10083549,0.03927,5.542047826086956,0.38,6.8,,462,88.56500679612124,0.13112671496642703,2024,7,Discricionario
2024-08-01,2024-08,Goiás,Outros artigos de uso pessoal e doméstico,9800404,0.03927,5.5526136363636365,-0.02,6.6,,462,112.15494943825465,-0.02807989528290089,2024,8,Discricionario
2024-09-01,2024-09,Goiás,Outros artigos de uso pessoal e doméstico,9703273,0.040168,5.541566666666666,0.44,6.4,,462,94.28624050242338,-0.009910917958075971,2024,9,Discricionario
2024-10-01,2024-10,Goiás,Outros artigos de uso pessoal e doméstico,11438378,0.040168,5.624108695652174,0.56,6.2,,462,93.73748154737382,0.1788164673919821,2024,10,Discricionario
2024-11-01,2024-11,Goiás,Outros artigos de uso pessoal e doméstico,13115776,0.041957,5.807057894736842,0.39,6.1,,462,96.1473764261074,0.1466464913119674,2024,11,Discricionario
2024-12-01,2024-12,Goiás,Outros artigos de uso pessoal e doméstico,15523897,0.045513,6.097028571428571,0.52,6.2,,462,119.18025533545344,0.18360491975465276,2024,12,Discricionario
2025-01-01,2025-01,Goiás,Outros artigos de uso pessoal e doméstico,10139228,0.045513,6.021772727272727,0.16,6.5,,462,105.40254236656095,-0.3468632264179542,2025,1,Discricionario
2025-02-01,2025-02,Goiás,Outros artigos de uso pessoal e doméstico,9190385,0.049037,5.765645,1.31,6.8,,462,95.24218513404608,-0.09358138509164604,2025,2,Discricionario
2025-03-01,2025-03,Goiás,Outros artigos de uso pessoal e doméstico,9370177,0.052531,5.74681052631579,0.56,7.0,,462,89.04037440255854,0.019563054213724396,2025,3,Discricionario
2025-04-01,2025-04,Goiás,Outros artigos de uso pessoal e doméstico,10206135,0.052531,5.783675000000001,0.43,6.6,,462,106.33220706825512,0.0892147501589351,2025,4,Discricionario
2025-05-01,2025-05,Goiás,Outros artigos de uso pessoal e doméstico,9905940,0.054266,5.6673857142857145,0.26,6.2,,462,102.48444131413859,-0.029413191183538134,2025,5,Discricionario
2025-06-01,2025-06,Goiás,Outros artigos de uso pessoal e doméstico,9076854,0.055131,5.547055,0.24,5.8,,462,88.43650382859414,-0.0836958431002005,2025,6,Discricionario
2025-07-01,2025-07,Goiás,Outros artigos de uso pessoal e doméstico,9630016,0.055131,5.528491304347826,0.26,5.6,,462,86.92360722885437,0.06094204005044035,2025,7,Discricionario
2025-08-01,2025-08,Goiás,Outros artigos de uso pessoal e doméstico,9587403,0.055131,5.44692380952381,-0.11,5.6,,462,96.96627008056036,-0.004425018608484099,2025,8,Discricionario
2025-09-01,2025-09,Goiás,Outros artigos de uso pessoal e doméstico,10394830,0.055131,5.367409090909091,0.48,5.6,,462,91.01028716717377,0.08421748830209808,2025,9,Discricionario
2025-10-01,2025-10,Goiás,Outros artigos de uso pessoal e doméstico,12325712,0.055131,5.385526086956522,0.09,5.4,,462,114.6544202336948,0.185754071976165,2025,10,Discricionario
2025-11-01,2025-11,Goiás,Outros artigos de uso pessoal e doméstico,12252410,0.055131,5.340852631578947,0.18,5.2,,462,109.88000095316752,-0.005947080379616221,2025,11,Discricionario
2025-12-01,2025-12,Goiás,Outros artigos de uso pessoal e doméstico,15165231,0.055131,5.45309090909091,0.33,5.1,,462,93.72261630212182,0.2377345354913849,2025,12,Discricionario
2012-01-01,2012-01,Goiás,"Tecidos, vestuário e calçados",7583929,,,,,,457,101.64068170901061,,2012,1,Discricionario
2012-02-01,2012-02,Goiás,"Tecidos, vestuário e calçados",6596297,,,,,,457,101.64068170901061,-0.13022695755722402,2012,2,Discricionario
2012-03-01,2012-03,Goiás,"Tecidos, vestuário e calçados",7647355,,,,,,457,101.64068170901061,0.15934061186147308,2012,3,Discricionario
2012-04-01,2012-04,Goiás,"Tecidos, vestuário e calçados",7783268,,,,,,457,101.64068170901061,0.017772550117001185,2012,4,Discricionario
2012-05-01,2012-05,Goiás,"Tecidos, vestuário e calçados",9957871,,,,,,457,101.64068170901061,0.2793945936334199,2012,5,Discricionario
2012-06-01,2012-06,Goiás,"Tecidos, vestuário e calçados",9332673,,,,,,457,101.64068170901061,-0.06278430399429757,2012,6,Discricionario
2012-07-01,2012-07,Goiás,"Tecidos, vestuário e calçados",9849141,,,,,,457,101.64068170901061,0.055339772431756584,2012,7,Discricionario
2012-08-01,2012-08,Goiás,"Tecidos, vestuário e calçados",9423281,,,,,,457,101.64068170901061,-0.0432382884964283,2012,8,Discricionario
2012-09-01,2012-09,Goiás,"Tecidos, vestuário e calçados",8716535,,,,,,457,101.64068170901061,-0.07499999204098873,2012,9,Discricionario
2012-10-01,2012-10,Goiás,"Tecidos, vestuário e calçados",9278308,,,,,,457,101.64068170901061,0.06444911882990212,2012,10,Discricionario
2012-11-01,2012-11,Goiás,"Tecidos, vestuário e calçados",9495768,,,,,,457,101.64068170901061,0.023437462951219068,2012,11,Discricionario
2012-12-01,2012-12,Goiás,"Tecidos, vestuário e calçados",16970967,,,,,,457,101.64068170901061,0.7872137356346534,2012,12,Discricionario
2013-01-01,2013-01,Goiás,"Tecidos, vestuário e calçados",8453770,,,,,,457,101.64068170901061,-0.5018686913951338,2013,1,Discricionario
2013-02-01,2013-02,Goiás,"Tecidos, vestuário e calçados",6976852,,,,,,457,101.64068170901061,-0.17470524984710967,2013,2,Discricionario
2013-03-01,2013-03,Goiás,"Tecidos, vestuário e calçados",8453770,,,,,,457,101.64068170901061,0.21168830871000277,2013,3,Discricionario
2013-04-01,2013-04,Goiás,"Tecidos, vestuário e calçados",9078969,,,,,,457,101.64068170901061,0.07395505200638297,2013,4,Discricionario
2013-05-01,2013-05,Goiás,"Tecidos, vestuário e calçados",12123414,,,,,,457,101.64068170901061,0.3353293749543589,2013,5,Discricionario
2013-06-01,2013-06,Goiás,"Tecidos, vestuário e calçados",10927382,,,,,,457,101.64068170901061,-0.09865471887704236,2013,6,Discricionario
2013-07-01,2013-07,Goiás,"Tecidos, vestuário e calçados",11190146,,,,,,457,101.64068170901061,0.024046381832354635,2013,7,Discricionario
2013-08-01,2013-08,Goiás,"Tecidos, vestuário e calçados",10537765,,,,,,457,101.64068170901061,-0.05829959680597552,2013,8,Discricionario
2013-09-01,2013-09,Goiás,"Tecidos, vestuário e calçados",9359855,,,,,,457,101.64068170901061,-0.11177986983008259,2013,9,Discricionario
2013-10-01,2013-10,Goiás,"Tecidos, vestuário e calçados",9975993,,,,,,457,101.64068170901061,0.06582772916888135,2013,10,Discricionario
2013-11-01,2013-11,Goiás,"Tecidos, vestuário e calçados",10863956,,,,,,457,101.64068170901061,0.0890099862740481,2013,11,Discricionario
2013-12-01,2013-12,Goiás,"Tecidos, vestuário e calçados",19308665,,,,,,457,101.64068170901061,0.7773143595206018,2013,12,Discricionario
2014-01-01,2014-01,Goiás,"Tecidos, vestuário e calçados",9550133,,,,,,457,101.64068170901061,-0.5053965149843347,2014,1,Discricionario
2014-02-01,2014-02,Goiás,"Tecidos, vestuário e calçados",8417527,,,,,,457,101.64068170901061,-0.11859583526218953,2014,2,Discricionario
2014-03-01,2014-03,Goiás,"Tecidos, vestuário e calçados",9278308,,,,,,457,101.64068170901061,0.10226055704959425,2014,3,Discricionario
2014-04-01,2014-04,Goiás,"Tecidos, vestuário e calçados",9550133,,,,,,457,101.64068170901061,0.029296828689023835,2014,4,Discricionario
2014-05-01,2014-05,Goiás,"Tecidos, vestuário e calçados",12748612,,,,,,457,101.64068170901061,0.3349146027599825,2014,5,Discricionario
2014-06-01,2014-06,Goiás,"Tecidos, vestuário e calçados",10990808,,,,,,457,101.64068170901061,-0.13788199060415363,2014,6,Discricionario
2014-07-01,2014-07,Goiás,"Tecidos, vestuário e calçados",11498215,,,,,,457,101.64068170901061,0.04616648748663432,2014,7,Discricionario
2014-08-01,2014-08,Goiás,"Tecidos, vestuário e calçados",10836773,,,,,,457,101.64068170901061,-0.05752562462956212,2014,8,Discricionario
2014-09-01,2014-09,Goiás,"Tecidos, vestuário e calçados",9115212,,,,,,457,101.64068170901061,-0.1588628828895835,2014,9,Discricionario
2014-10-01,2014-10,Goiás,"Tecidos, vestuário e calçados",9831019,,,,,,457,101.64068170901061,0.07852883728869942,2014,10,Discricionario
2014-11-01,2014-11,Goiás,"Tecidos, vestuário e calçados",11017990,,,,,,457,101.64068170901061,0.12073733150144461,2014,11,Discricionario
2014-12-01,2014-12,Goiás,"Tecidos, vestuário e calçados",18402581,,,,,,457,101.64068170901061,0.6702303233166849,2014,12,Discricionario
2015-01-01,2015-01,Goiás,"Tecidos, vestuário e calçados",9359855,0.043739,2.6342285714285714,1.24,6.9,,457,101.64068170901061,-0.4913835727716672,2015,1,Discricionario
2015-02-01,2015-02,Goiás,"Tecidos, vestuário e calçados",7303043,0.045513,2.81645,1.22,7.5,,457,112.11291179619676,-0.2197482760149596,2015,2,Discricionario
2015-03-01,2015-03,Goiás,"Tecidos, vestuário e calçados",8816204,0.047279,3.1394772727272726,1.32,8.0,,457,83.00433993147377,0.20719595927341516,2015,3,Discricionario
2015-04-01,2015-04,Goiás,"Tecidos, vestuário e calçados",8580622,0.049037,3.0432200000000003,0.71,8.1,,457,116.92329512483465,-0.026721477860539578,2015,4,Discricionario
2015-05-01,2015-05,Goiás,"Tecidos, vestuário e calçados",11697554,0.049037,3.061715,0.74,8.2,,457,107.93878123839552,0.3632524541927147,2015,5,Discricionario
2015-06-01,2015-06,Goiás,"Tecidos, vestuário e calçados",10583070,0.050788,3.1117380952380955,0.79,8.4,,457,97.11076693221656,-0.09527496090208265,2015,6,Discricionario
2015-07-01,2015-07,Goiás,"Tecidos, vestuário e calçados",10148149,0.050788,3.2231434782608694,0.62,8.6,,457,103.95514641190857,-0.04109592018195096,2015,7,Discricionario
2015-08-01,2015-08,Goiás,"Tecidos, vestuário e calçados",9287368,0.052531,3.5143047619047616,0.22,8.8,,457,107.75038565893104,-0.08482147828140874,2015,8,Discricionario
2015-09-01,2015-09,Goiás,"Tecidos, vestuário e calçados",8154763,0.052531,3.906457142857143,0.54,9.0,,457,115.89132848474031,-0.12195112759610693,2015,9,Discricionario
2015-10-01,2015-10,Goiás,"Tecidos, vestuário e calçados",8979300,0.052531,3.8801380952380953,0.82,9.1,,457,82.18499120742585,0.10111109298945897,2015,10,Discricionario
2015-11-01,2015-11,Goiás,"Tecidos, vestuário e calçados",9785715,0.052531,3.77646,1.01,9.1,,457,111.52880774058812,0.08980822558551327,2015,11,Discricionario
2015-12-01,2015-12,Goiás,"Tecidos, vestuário e calçados",16934724,0.052531,3.871136363636363,0.96,9.1,,457,97.02287386423116,0.7305556109083495,2015,12,Discricionario
2016-01-01,2016-01,Goiás,"Tecidos, vestuário e calçados",8453770,0.052531,4.05235,1.27,9.6,,467,98.22848345327557,-0.5008026112501154,2016,1,Discricionario
2016-02-01,2016-02,Goiás,"Tecidos, vestuário e calçados",6451323,0.052531,3.9737421052631574,0.9,10.3,,467,96.33200387938041,-0.23687029573787788,2016,2,Discricionario
2016-03-01,2016-03,Goiás,"Tecidos, vestuário e calçados",7348347,0.052531,3.7039181818181817,0.43,11.0,,467,119.57505988749071,0.13904496798563648,2016,3,Discricionario
2016-04-01,2016-04,Goiás,"Tecidos, vestuário e calçados",8263493,0.052531,3.5658450000000004,0.61,11.3,,467,89.94699668489739,0.12453766813134992,2016,4,Discricionario
2016-05-01,2016-05,Goiás,"Tecidos, vestuário e calçados",8952117,0.052531,3.5392904761904758,0.78,11.3,,467,82.61357142679195,0.08333328291074982,2016,5,Discricionario
2016-06-01,2016-06,Goiás,"Tecidos, vestuário e calçados",9242064,0.052531,3.4244772727272728,0.35,11.4,,467,99.76122929602136,0.0323886517568972,2016,6,Discricionario
2016-07-01,2016-07,Goiás,"Tecidos, vestuário e calçados",9450464,0.052531,3.2755666666666667,0.52,11.7,,467,106.05922892396345,0.022549075617740888,2016,7,Discricionario
2016-08-01,2016-08,Goiás,"Tecidos, vestuário e calçados",8625927,0.052531,3.209660869565217,0.44,11.9,,467,92.23961853712856,-0.08724830865447453,2016,8,Discricionario
2016-09-01,2016-09,Goiás,"Tecidos, vestuário e calçados",8018850,0.052531,3.2563714285714283,0.08,11.9,,467,82.37660908284523,-0.07037817500658194,2016,9,Discricionario
2016-10-01,2016-10,Goiás,"Tecidos, vestuário e calçados",8535318,0.05166,3.185845,0.26,11.9,,467,88.80672214864829,0.06440674161506954,2016,10,Discricionario
2016-11-01,2016-11,Goiás,"Tecidos, vestuário e calçados",9115212,0.05166,3.34203,0.18,12.0,,467,118.75260460653317,0.06794052664470152,2016,11,Discricionario
2016-12-01,2016-12,Goiás,"Tecidos, vestuário e calçados",15530292,0.050788,3.352268181818182,0.3,12.1,,467,93.05024487714061,0.7037773778602188,2016,12,Discricionario
2017-01-01,2017-01,Goiás,"Tecidos, vestuário e calçados",7813935,0.048159,3.196609090909091,0.38,12.7,,477,90.06891915155785,-0.49685846215898577,2017,1,Discricionario
2017-02-01,2017-02,Goiás,"Tecidos, vestuário e calçados",6533252,0.048159,3.1041944444444445,0.33,13.3,,477,97.46679822966536,-0.16389731934038354,2017,2,Discricionario
2017-03-01,2017-03,Goiás,"Tecidos, vestuário e calçados",7495053,0.045513,3.127930434782609,0.25,13.9,,477,82.28207460813775,0.1472162714678693,2017,3,Discricionario
2017-04-01,2017-04,Goiás,"Tecidos, vestuário e calçados",7838661,0.041957,3.136172222222222,0.14,13.7,,477,90.0250617588833,0.04584463912396619,2017,4,Discricionario
2017-05-01,2017-05,Goiás,"Tecidos, vestuário e calçados",8906874,0.041957,3.209509090909091,0.31,13.4,,477,82.9396091886366,0.1362749326702608,2017,5,Discricionario
2017-06-01,2017-06,Goiás,"Tecidos, vestuário e calçados",10055568,0.03837,3.2953666666666663,-0.23,13.1,,477,93.834407053472,0.12896713257647963,2017,6,Discricionario
2017-07-01,2017-07,Goiás,"Tecidos, vestuário e calçados",10180116,0.03837,3.2061380952380953,0.24,12.9,,477,114.34150977653769,0.012385973621778401,2017,7,Discricionario
2017-08-01,2017-08,Goiás,"Tecidos, vestuário e calçados",8086340,0.034749,3.1509173913043482,0.19,12.7,,477,82.03997089030115,-0.20567309842048953,2017,8,Discricionario
2017-09-01,2017-09,Goiás,"Tecidos, vestuário e calçados",7579251,0.031096,3.1347899999999997,0.16,12.5,,477,112.02028773460196,-0.06270933450732963,2017,9,Discricionario
2017-10-01,2017-10,Goiás,"Tecidos, vestuário e calçados",7512116,0.028333,3.1912285714285713,0.42,12.3,,477,85.20980993222321,-0.008857735414752765,2017,10,Discricionario
2017-11-01,2017-11,Goiás,"Tecidos, vestuário e calçados",8503990,0.028333,3.25938,0.28,12.1,,477,116.22438994362422,0.13203656599551983,2017,11,Discricionario
2017-12-01,2017-12,Goiás,"Tecidos, vestuário e calçados",13502278,0.026481,3.2919150000000004,0.44,11.9,,477,112.33507974364983,0.5877579818414651,2017,12,Discricionario
2018-01-01,2018-01,Goiás,"Tecidos, vestuário e calçados",6720362,0.026481,3.2106090909090907,0.29,12.3,,470,90.67120806344512,-0.502279393151289,2018,1,Discricionario
2018-02-01,2018-02,Goiás,"Tecidos, vestuário e calçados",5811837,0.025552,3.2415000000000003,0.32,12.7,,470,97.39750679164675,-0.13518989006842186,2018,2,Discricionario
2018-03-01,2018-03,Goiás,"Tecidos, vestuário e calçados",7595776,0.025552,3.2792142857142856,0.09,13.2,,470,90.73598718682194,0.30694924857665495,2018,3,Discricionario
2018-04-01,2018-04,Goiás,"Tecidos, vestuário e calçados",8915717,0.02462,3.407495238095238,0.22,13.0,,470,109.50480192280126,0.17377302858852084,2018,4,Discricionario
2018-05-01,2018-05,Goiás,"Tecidos, vestuário e calçados",10613585,0.02462,3.636057142857143,0.4,12.8,,470,118.3591023101355,0.1904353850621323,2018,5,Discricionario
2018-06-01,2018-06,Goiás,"Tecidos, vestuário e calçados",10571310,0.02462,3.773171428571428,1.26,12.6,,470,97.77932250483411,-0.003983102787606607,2018,6,Discricionario
2018-07-01,2018-07,Goiás,"Tecidos, vestuário e calçados",9734390,0.02462,3.8287636363636364,0.33,12.4,,470,107.92642517880722,-0.07916899608468586,2018,7,Discricionario
2018-08-01,2018-08,Goiás,"Tecidos, vestuário e calçados",10020769,0.02462,3.9297565217391304,-0.09,12.2,,470,107.97420002881383,0.029419306191759365,2018,8,Discricionario
2018-09-01,2018-09,Goiás,"Tecidos, vestuário e calçados",8755859,0.02462,4.1165473684210525,0.48,12.0,,470,96.20894054714816,-0.12622883533189921,2018,9,Discricionario
2018-10-01,2018-10,Goiás,"Tecidos, vestuário e calçados",9127205,0.02462,3.758409090909091,0.45,11.8,,470,107.53600644957963,0.04241114435488291,2018,10,Discricionario
2018-11-01,2018-11,Goiás,"Tecidos, vestuário e calçados",10765786,0.02462,3.786665,-0.21,11.7,,470,114.68217596615418,0.17952713892149896,2018,11,Discricionario
2018-12-01,2018-12,Goiás,"Tecidos, vestuário e calçados",15067570,0.02462,3.885055,0.15,11.7,,470,82.81189584573919,0.39957918539343074,2018,12,Discricionario
2019-01-01,2019-01,Goiás,"Tecidos, vestuário e calçados",7626279,0.02462,3.7416818181818186,0.32,12.2,,460,103.3154388228773,-0.49386138574435023,2019,1,Discricionario
2019-02-01,2019-02,Goiás,"Tecidos, vestuário e calçados",8035050,0.02462,3.7236249999999997,0.43,12.5,,460,99.47227704547916,0.053600320680635916,2019,2,Discricionario
2019-03-01,2019-03,Goiás,"Tecidos, vestuário e calçados",10136653,0.02462,3.846484210526316,0.75,12.8,,460,107.54393930128643,0.2615544396114524,2019,3,Discricionario
2019-04-01,2019-04,Goiás,"Tecidos, vestuário e calçados",8554686,0.02462,3.8961571428571427,0.57,12.6,,460,106.54621679426683,-0.15606403810015002,2019,4,Discricionario
2019-05-01,2019-05,Goiás,"Tecidos, vestuário e calçados",9336383,0.02462,4.001518181818182,0.13,12.4,,460,89.76048709731928,0.0913764689902119,2019,5,Discricionario
2019-06-01,2019-06,Goiás,"Tecidos, vestuário e calçados",10430734,0.02462,3.8588263157894738,0.01,12.1,,460,112.28944851248121,0.11721359331552694,2019,6,Discricionario
2019-07-01,2019-07,Goiás,"Tecidos, vestuário e calçados",9858030,0.02462,3.7793391304347828,0.19,11.9,,460,90.63938700778473,-0.054905436185027856,2019,7,Discricionario
2019-08-01,2019-08,Goiás,"Tecidos, vestuário e calçados",9494489,0.022751,4.019981818181818,0.11,11.9,,460,111.13920866420233,-0.03687765202581039,2019,8,Discricionario
2019-09-01,2019-09,Goiás,"Tecidos, vestuário e calçados",8910074,0.022751,4.1215,-0.04,11.9,,460,115.74236078945695,-0.06155307568422064,2019,9,Discricionario
2019-10-01,2019-10,Goiás,"Tecidos, vestuário e calçados",9691677,0.020872,4.086986956521739,0.1,11.7,,460,119.80534797154857,0.08772126920606937,2019,10,Discricionario
2019-11-01,2019-11,Goiás,"Tecidos, vestuário e calçados",11024753,0.018985,4.155345,0.51,11.3,,460,91.70845453792775,0.13754853778143872,2019,11,Discricionario
2019-12-01,2019-12,Goiás,"Tecidos, vestuário e calçados",17064500,0.017089,4.109590476190476,1.15,11.1,,460,106.13354291414606,0.5478351306373939,2019,12,Discricionario
2020-01-01,2020-01,Goiás,"Tecidos, vestuário e calçados",8664631,0.017089,4.149463636363636,0.21,11.3,,445,81.5671438095724,-0.49224231591901313,2020,1,Discricionario
2020-02-01,2020-02,Goiás,"Tecidos, vestuário e calçados",8988448,0.016137,4.341011111111111,0.25,11.7,,445,100.18249957036713,0.03737227817318467,2020,2,Discricionario
2020-03-01,2020-03,Goiás,"Tecidos, vestuário e calçados",5101453,0.014227,4.883854545454546,0.07,12.4,,445,86.15363229572982,-0.4324433984598899,2020,3,Discricionario
2020-04-01,2020-04,Goiás,"Tecidos, vestuário e calçados",882775,0.014227,5.32558,-0.31,12.7,,445,113.54924225461843,-0.8269561632734831,2020,4,Discricionario
2020-05-01,2020-05,Goiás,"Tecidos, vestuário e calçados",4122982,0.011345,5.643445,-0.38,13.1,,445,87.80702283216688,3.6704788875987653,2020,5,Discricionario
2020-06-01,2020-06,Goiás,"Tecidos, vestuário e calçados",5447106,0.008442,5.1966,0.26,13.6,,445,102.98924414863444,0.3211568714100619,2020,6,Discricionario
2020-07-01,2020-07,Goiás,"Tecidos, vestuário e calçados",6252195,0.008442,5.280191304347826,0.36,14.1,,445,105.85429886181352,0.14780123610592488,2020,7,Discricionario
2020-08-01,2020-08,Goiás,"Tecidos, vestuário e calçados",8540118,0.007469,5.461233333333333,0.24,14.8,,445,88.54514809731134,0.3659391621662471,2020,8,Discricionario
2020-09-01,2020-09,Goiás,"Tecidos, vestuário e calçados",8970242,0.007469,5.399485714285714,0.64,14.9,,445,93.41790647077832,0.05036511205114502,2020,9,Discricionario
2020-10-01,2020-10,Goiás,"Tecidos, vestuário e calçados",10061921,0.007469,5.625790476190476,0.86,14.6,,445,119.24576273822952,0.12170006115777032,2020,10,Discricionario
2020-11-01,2020-11,Goiás,"Tecidos, vestuário e calçados",11853256,0.007469,5.417835,0.89,14.3,,445,98.25128111586355,0.17803111354183754,2020,11,Discricionario
2020-12-01,2020-12,Goiás,"Tecidos, vestuário e calçados",16487991,0.007469,5.1455863636363635,1.35,14.2,,445,119.12574108732736,0.39100944078150346,2020,12,Discricionario
2021-01-01,2021-01,Goiás,"Tecidos, vestuário e calçados",8402682,0.007469,5.3562449999999995,0.25,14.4,,467,117.68567780520473,-0.4903756315733069,2021,1,Discricionario
2021-02-01,2021-02,Goiás,"Tecidos, vestuário e calçados",7255049,0.007469,5.416494444444444,0.86,14.6,,467,94.63581347393196,-0.13657936834929607,2021,2,Discricionario
2021-03-01,2021-03,Goiás,"Tecidos, vestuário e calçados",3406318,0.007469,5.646147826086957,0.93,14.9,,467,93.79546797117857,-0.5304900077173842,2021,3,Discricionario
2021-04-01,2021-04,Goiás,"Tecidos, vestuário e calçados",8031710,0.010379,5.562135,0.31,14.8,,467,80.93353126678937,1.3578861398143096,2021,4,Discricionario
2021-05-01,2021-05,Goiás,"Tecidos, vestuário e calçados",10372451,0.013269,5.291057142857143,0.83,14.7,,467,106.02502570931472,0.29143743984780324,2021,5,Discricionario
2021-06-01,2021-06,Goiás,"Tecidos, vestuário e calçados",10258496,0.016137,5.031904761904762,0.53,14.2,,467,117.68443830519797,-0.010986313649493207,2021,6,Discricionario
